participant	text_id	sentence_id	text	token_count	fix_count	fix_prob	mean_fix_dur	first_fix_dur	first_pass_dur	tot_fix_dur	refix_count	reread_prob	tot_regr_from_dur	scaled_first_pass_dur	scaled_fix_count	scaled_tot_fix_dur	scaled_tot_regr_from_dur
avg	2-63	2012	"Excuse me, mademoiselle, one minute."	5	5.142857142857143	2.714285714285714	818.797619047619	831.9285714285714	978.6428571428571	1076.1428571428573	0.49999999999999994	1.0	223.57142857142856	9.319744212975039	8.031157668546872	8.437034119164224	3.9810739996438653
avg	2-63	2015	"Did you ever make up Mrs. Inglethorp's medicines?"	8	8.0	4.428571428571429	1156.8369047619046	1126.0714285714287	1295.9285714285716	1677.7142857142858	1.357142857142857	1.7857142857142856	1172.7142857142858	13.953536891958152	15.014773032500667	15.637024123379552	20.882195823052072
avg	2-64	2016	A slight flush rose in her face, as she answered rather constrainedly: "No."	13	9.5	6.357142857142857	1465.9047619047617	1444.1428571428573	1689.357142857143	1861.2857142857142	0.7857142857142856	1.6428571428571428	193.0	19.699356359729194	18.68117109857641	17.83412389906625	3.4366971076797843
avg	2-64	2018	The flush deepened as Cynthia replied: "Oh, yes, I did make up some sleeping powders for her once."	18	13.285714285714285	8.642857142857144	2137.4761904761904	2146.285714285714	2353.285714285714	2705.0000000000005	1.6428571428571426	2.571428571428571	963.6428571428571	29.395687505867876	27.934461455815192	27.93223384086054	17.159319274503318
avg	2-64	2020	Poirot produced the empty box which had contained powders.	9	6.499999999999999	4.857142857142857	1076.6904761904761	1101.142857142857	1194.0000000000002	1265.7142857142858	0.5714285714285714	0.9999999999999998	105.14285714285714	12.464923170006578	11.34837496642492	10.705945716313057	1.8722494975960926
avg	2-64	2022	"Can you tell me what they were?	7	4.071428571428571	3.0	604.3928571428571	617.4285714285714	626.7142857142857	672.4285714285713	0.3571428571428571	0.4285714285714285	124.5	4.1800106404064215	5.412301907064193	3.605124417926387	2.2169367352649387
avg	2-64	2025	"No, they were bromide powders."	5	5.428571428571429	3.142857142857143	858.5238095238096	846.3571428571428	896.3571428571429	1207.7142857142856	1.0714285714285714	1.1428571428571428	577.9285714285714	8.118004193571945	8.72951920494225	10.01176477551243	10.291012693648089
avg	2-64	2027	Thank you, mademoiselle; good morning."	5	5.142857142857143	3.2142857142857144	841.6428571428571	829.0	1049.0714285714284	1124.142857142857	0.42857142857142855	1.2142857142857142	202.21428571428572	10.348316833748864	8.031157668546872	9.011528690861288	3.6007733204446595
avg	2-64	2028	As we walked briskly away from the house, I glanced at him more than once.	15	8.285714285714286	5.999999999999999	1497.202380952381	1496.7142857142858	1570.785714285714	1649.5	0.42857142857142855	0.7857142857142856	732.5	17.967682373436535	15.713134568896049	15.29933758198023	13.043422960494519
avg	2-65	2029	I had often before noticed that, if anything excited him, his eyes turned green like a cat's.	17	13.857142857142858	8.857142857142858	2089.4464285714284	2073.0	2266.928571428571	2758.785714285715	2.2142857142857144	2.214285714285714	747.1428571428571	28.134486391754727	29.331184528605956	28.575975526110383	13.304164228841799
avg	2-65	2030	They were shining like emeralds now.	6	4.357142857142857	3.2857142857142856	734.8809523809523	726.5	843.2142857142858	851.0714285714287	0.07142857142857142	0.5714285714285714	117.57142857142857	7.341880431040781	6.110663443459573	5.7432359116977665	2.093561598534761
avg	2-65	2031	"My friend," he broke out at last, "I have a little idea, a very strange, and probably utterly impossible idea.	20	15.214285714285715	9.571428571428571	2468.09880952381	2529.9285714285716	2702.428571428571	3069.9285714285716	1.7857142857142854	2.642857142857143	552.7857142857142	34.494737171529614	32.64840182648402	32.29993141050386	9.843300857266414
avg	2-65	2034	I privately thought that Poirot was rather too much given to these fantastic ideas.	14	11.142857142857142	7.7857142857142865	1961.6071428571427	1973.571428571429	2173.9285714285716	2299.5714285714284	0.7142857142857142	1.7857142857142858	423.64285714285717	26.776269807325196	22.696749932849844	23.079806476347805	7.5436900613059965
avg	2-65	2035	In this case, surely, the truth was only too plain and apparent.	12	8.92857142857143	5.571428571428571	1471.107142857143	1495.7857142857142	1733.9999999999998	1815.5	0.42857142857142855	1.4285714285714284	278.0	20.351342047339376	17.284448025785657	17.286131309099254	4.950268372720104
avg	2-65	2036	"So that is the explanation of the blank label on the box," I remarked.	14	10.571428571428573	6.285714285714285	1673.297619047619	1700.3571428571427	1861.3571428571427	2110.7857142857138	1.214285714285714	1.9285714285714284	629.5	22.211326816953715	21.30002686005909	20.820298808199958	11.209330721680955
avg	2-65	2037	"Very simple, as you said.	5	4.285714285714286	2.7142857142857144	722.8333333333333	736.0	777.2857142857142	901.0	0.7142857142857142	0.9285714285714286	256.1428571428571	6.379027967578057	5.936073059360729	6.34081285457909	4.561064333138307
avg	2-65	2038	I really wonder that I did not think of it myself."	11	6.857142857142857	4.2142857142857135	1218.9642857142858	1172.7142857142856	1361.0714285714287	1559.9999999999998	0.857142857142857	1.4285714285714284	648.8571428571429	14.904914407318934	12.221326886919147	14.228144578503406	11.554017959349801
avg	2-66	2039	Poirot did not appear to be listening to me.	9	5.928571428571429	4.642857142857143	942.3571428571429	945.5	979.2857142857142	1098.4285714285716	0.6428571428571428	0.7857142857142856	45.357142857142854	9.329132806876625	9.951651893634164	8.70376374173786	0.8076619775635318
avg	2-66	2040	"They have made one more discovery, la-bas," he observed, jerking his thumb over his shoulder in the direction of Styles.	20	19.28571428571429	11.285714285714286	2776.694047619048	2782.785714285714	3297.0000000000005	4029.142857142857	2.928571428571428	4.071428571428571	916.5	43.17814335339712	42.60005372011818	43.78041891544421	16.31985958128768
avg	2-66	2041	"Mr. Wells told me as we were going upstairs."	9	8.285714285714286	4.928571428571429	1373.642857142857	1361.7857142857144	1455.2857142857144	1879.4285714285716	1.571428571428571	1.357142857142857	503.5	16.28086500245147	15.713134568896049	18.05126916872556	8.965683905268246
avg	2-66	2043	"Locked up in the desk in the boudoir, they found a will of Mrs. Inglethorp's, dated before her marriage, leaving her fortune to Alfred Inglethorp.	25	21.85714285714286	13.14285714285714	3274.6583333333338	3356.0	3634.928571428571	4482.0714285714275	3.785714285714285	4.571428571428571	1740.8571428571431	48.11341421433117	48.885307547676604	49.20135653319882	30.998957034926615
avg	2-66	2044	It must have been made just at the time they were engaged.	12	8.285714285714286	5.357142857142858	1512.6428571428576	1549.571428571429	1608.4285714285716	1726.5714285714287	0.857142857142857	1.1428571428571426	435.3571428571429	18.51743670522945	15.713134568896049	16.221777526714064	7.752283075983822
avg	2-66	2045	It came quite as a surprise to Wells...and to John Cavendish also.	12	10.142857142857144	5.785714285714286	1490.0238095238094	1495.2857142857144	1781.5	2092.928571428571	1.6428571428571428	2.071428571428571	602.9285714285714	21.04505481895662	20.25248455546602	20.606573149086472	10.736180712777594
avg	2-66	2046	It was written on one of those printed will forms, and witnessed by two of the servants...not Dorcas."	18	15.428571428571429	9.714285714285714	2325.702380952381	2280.5	2639.0000000000005	3355.8571428571427	2.5	3.2857142857142856	711.7857142857143	33.56839590657307	33.17217297878055	35.722106664229095	12.67456945893007
avg	2-67	2047	"Did Mr. Inglethorp know of it?"	6	5.714285714285714	3.071428571428571	696.1607142857143	676.0	780.4285714285714	1181.0714285714284	1.2142857142857142	1.2857142857142856	247.42857142857142	6.424927759985814	9.427880741337628	9.692886092115101	4.405891480756022
avg	2-67	2049	"One might take that with a grain of salt," I remarked sceptically.	12	10.571428571428571	6.071428571428571	1651.6428571428569	1646.642857142857	1895.2142857142858	2338.5714285714284	1.9285714285714286	2.571428571428571	861.5	22.705792762437284	21.300026860059084	23.54658331585167	15.340489939202769
avg	2-67	2050	"All these wills are very confusing.	6	5.214285714285714	3.714285714285714	914.0178571428572	925.5	957.2142857142858	1156.3571428571427	0.7142857142857143	0.6428571428571428	306.14285714285717	9.006791082922149	8.205748052645713	9.397089779902027	5.45140037139732
avg	2-67	2051	Tell me, how did those scribbled words on the envelope help you to discover that a will was made yesterday afternoon?"	21	15.428571428571425	11.214285714285712	2479.2261904761904	2483.785714285714	2577.0714285714284	2938.642857142857	1.9999999999999998	2.3571428571428568	580.0714285714286	32.663961360720215	33.17217297878054	30.728620364701463	10.329169952430616
avg	2-67	2053	"Mon ami, have you ever, when writing a letter, been arrested by the fact that you did not know how to spell a certain word?"	25	16.78571428571429	12.142857142857144	2923.136904761905	2932.071428571429	3036.7857142857147	3263.5714285714294	1.2142857142857142	1.6428571428571428	891.3571428571429	39.37784917745487	36.48939027665861	34.61757245793058	15.872147744906007
avg	2-67	2055	I suppose every one has."	5	3.7142857142857144	2.714285714285714	633.9404761904761	627.5	638.5714285714284	754.4285714285713	0.4285714285714285	0.4999999999999999	180.5	4.353178039035686	4.539349986569969	4.586552644575544	3.2141130981150314
avg	2-68	2057	And have you not, in such a case, tried the word once or twice on the edge of the blotting-paper, or a spare scrap of paper, to see if it looked right?	32	18.642857142857142	14.07142857142857	3111.410714285714	3158.214285714285	3371.0714285714284	3631.714285714286	1.2857142857142856	2.2857142857142856	463.92857142857144	44.25991800627993	41.02874026322857	39.02374064621433	8.261046526417543
avg	2-68	2058	Well, that is what Mrs. Inglethorp did.	7	5.357142857142857	2.642857142857143	887.797619047619	897.0714285714286	961.5714285714286	1122.357142857143	0.7857142857142857	0.8571428571428571	448.07142857142856	9.070424886032903	8.554928820843404	8.99015612494994	7.978682811426827
avg	2-68	2059	You will notice that the word 'possessed' is spelt first with one 's' and subsequently with two...correctly.	17	18.07142857142857	8.857142857142858	2656.6642857142856	2675.214285714286	3372.7142857142862	4007.5000000000005	2.571428571428571	3.928571428571429	940.9285714285713	44.283911079583994	39.63201719043781	43.52138341659867	16.75485233140851
avg	2-68	2060	To make sure, she had further tried it in a sentence, thus: 'I am possessed.'	15	12.285714285714285	6.285714285714287	1957.6071428571427	1976.2142857142858	2382.214285714286	2668.142857142857	1.4285714285714284	2.7857142857142856	1717.9285714285716	29.81817423143928	25.490196078431364	27.491104080450285	30.590674365953554
avg	2-68	2061	Now, what did that tell me?	6	5.285714285714286	3.1428571428571423	919.3571428571428	984.5714285714284	1133.4285714285716	1295.7142857142858	0.7142857142857142	1.2857142857142854	204.6428571428571	11.580308989057077	8.380338436744559	11.065004823623724	3.644018213731525
avg	2-68	2062	It told me that Mrs. Inglethorp had been writing the word 'possessed' that afternoon, and, having the fragment of paper found in the grate fresh in my mind, the possibility of a will...(a document almost certain to contain that word)...occurred to me at once.	44	33.642857142857146	22.28571428571428	5570.589285714288	5532.500000000001	6172.999999999999	6856.857142857142	3.0	5.571428571428572	1830.571428571429	85.18062611489553	77.69272092398602	77.62430448738394	32.5964742692885
avg	2-69	2063	This possibility was confirmed by a further circumstance.	8	6.928571428571429	4.357142857142857	1012.2499999999999	1030.9285714285713	1216.5714285714284	1387.9285714285713	0.7142857142857142	1.5714285714285714	114.07142857142857	12.79456713366228	12.395917271017993	12.168684127285795	2.0312380758566304
avg	2-69	2064	In the general confusion, the boudoir had not been swept that morning, and near the desk were several traces of brown mould and earth.	24	19.357142857142858	12.714285714285715	3209.9226190476193	3244.214285714286	3512.6428571428564	3890.5	2.285714285714285	3.4285714285714293	1009.2142857142857	46.327495018829346	42.774644104217025	42.12105289808706	17.970796977945103
avg	2-69	2065	The weather had been perfectly fine for some days, and no ordinary boots would have left such a heavy deposit.	20	15.785714285714288	10.928571428571427	2436.3928571428573	2492.8571428571427	2801.071428571429	3091.0000000000005	1.5714285714285712	3.0000000000000004	529.7857142857143	35.935364746873084	34.04512489927478	32.55212768825779	9.43374627966727
avg	2-69	2066	I strolled to the window, and saw at once that the begonia beds had been newly planted.	17	11.428571428571427	7.928571428571428	1958.6428571428569	1994.7142857142853	2235.4285714285716	2398.5	0.857142857142857	1.9999999999999996	374.64285714285717	27.67444529057699	23.395111469245222	24.26384662783655	6.671160743812165
avg	2-69	2067	The mould in the beds was exactly similar to that on the floor of the boudoir, and also I learnt from you that they had been planted yesterday afternoon.	29	21.28571428571428	14.285714285714283	3522.726190476191	3544.142857142858	3631.071428571429	4259.214285714286	3.285714285714286	3.428571428571429	1390.142857142857	48.05708265092166	47.488584474885826	46.534060307462454	24.753885680852687
avg	2-70	2069	I was now quite convinced that she had made a fresh will, and had called the two gardeners in to witness her signature.	23	14.642857142857142	10.07142857142857	2287.154761904762	2292.3571428571427	2461.857142857143	2747.571428571429	1.2857142857142854	2.4285714285714284	577.4285714285714	30.98131669813585	31.251678753693252	28.441755812187104	10.282109333265499
avg	2-70	2070	Events proved that I was right in my supposition."	9	6.142857142857142	4.071428571428572	1037.642857142857	1055.4285714285713	1147.5	1298.0714285714287	0.7857142857142856	1.0714285714285712	279.5	11.785814877791804	10.475423045930697	11.093216610626705	4.976978453867874
avg	2-71	2071	"That was very ingenious," I could not help admitting.	9	6.2857142857142865	4.642857142857142	1051.1952380952382	1073.0714285714287	1273.2857142857144	1287.7142857142858	0.14285714285714285	0.7857142857142856	112.64285714285714	13.622849751202267	10.824603814128391	10.96925572834088	2.0057999033349443
avg	2-71	2072	"I must confess that the conclusions I drew from those few scribbled words were quite erroneous."	16	13.142857142857142	8.5	1989.2321428571431	2028.142857142857	2324.285714285714	2668.5714285714284	1.3571428571428568	2.5	415.92857142857144	28.9721576031963	27.5852806876175	27.496233496269006	7.406323929688892
avg	2-71	2074	"You gave too much rein to your imagination.	8	5.857142857142856	3.6428571428571423	1001.3214285714287	1016.0714285714286	1086.5	1180.2142857142858	0.5	0.9285714285714284	354.6428571428571	10.894941634241249	9.777061509535315	9.682627260477656	6.3150263285085595
avg	2-71	2075	Imagination is a good servant, and a bad master.	9	7.8571428571428585	4.571428571428571	1221.3809523809523	1242.5	1441.4999999999998	1635.142857142857	0.7857142857142856	1.4999999999999998	506.9285714285714	16.07953182211744	14.66559226430298	15.127502152052985	9.026735519320292
avg	2-71	2076	The simplest explanation is always the most likely."	8	6.928571428571429	4.357142857142857	1188.1726190476193	1264.5	1491.0	1631.7857142857144	0.7857142857142856	1.3571428571428572	227.3571428571429	16.802453552539617	12.395917271017993	15.087321728139651	4.0484851568263345
avg	2-71	2077	"Another point...how did you know that the key of the despatch-case had been lost?"	14	13.07142857142857	8.07142857142857	1974.4761904761904	1981.0	2347.285714285714	2743.4285714285716	1.9285714285714284	3.357142857142857	574.8571428571429	29.308060629453067	27.410690303518656	28.392171459272767	10.236320622726463
avg	2-72	2078	"I did not know it.	5	2.9999999999999996	2.4285714285714284	538.5714285714286	543.3571428571428	548.1428571428571	572.9285714285713	0.14285714285714285	0.21428571428571427	50.0	3.0325158302124953	2.7934461455815187	2.414245045346008	0.8903360382590115
avg	2-72	2079	It was a guess that turned out to be correct.	10	5.285714285714285	3.642857142857143	879.2142857142858	900.5	995.9285714285714	1051.0	0.2857142857142857	0.7857142857142856	168.49999999999997	9.572193071217704	8.380338436744555	8.136108391132424	3.000432448932868
avg	2-72	2080	You observed that it had a piece of twisted wire through the handle.	13	10.500000000000002	6.2142857142857135	1723.5357142857142	1749.642857142857	1796.7857142857142	2207.3571428571427	1.9285714285714282	1.9285714285714284	607.4285714285713	21.268294718394344	21.125436475960246	21.97612717268573	10.816310956220903
avg	2-72	2081	That suggested to me at once that it had possibly been wrenched off a flimsy key-ring.	16	14.642857142857144	8.714285714285714	2330.8690476190473	2379.5714285714284	2636.6428571428573	3211.7857142857147	2.5	3.0	857.0	33.53397106226725	31.251678753693252	33.99776804650145	15.260359695759456
avg	2-72	2083	"Yes," I said, "Alfred Inglethorp, without doubt."	7	6.071428571428571	4.071428571428571	1148.4404761904764	1118.357142857143	1349.2857142857144	1483.2857142857144	0.4285714285714285	1.3571428571428572	278.0	14.732790185789845	10.300832661831851	13.309979146951848	4.950268372720104
avg	2-73	2084	Poirot looked at me curiously.	5	3.357142857142857	2.7142857142857144	521.297619047619	520.3571428571429	573.5	611.3571428571429	0.14285714285714285	0.4285714285714285	0.0	3.4028437007750822	3.666398066075744	2.874182663758245	0.0
avg	2-73	2085	"You are very sure of his guilt?"	7	3.571428571428571	2.9285714285714284	680.0714285714286	692.5	695.0	707.6428571428571	0.07142857142857142	0.14285714285714285	137.14285714285714	5.177287948174963	4.1901692183722785	4.026591417698194	2.44206456208186
avg	2-73	2087	Every fresh circumstance seems to establish it more clearly."	9	7.857142857142857	5.071428571428571	1360.1666666666667	1373.7142857142856	1531.142857142857	1692.642857142857	0.6428571428571428	1.4285714285714284	547.8571428571429	17.388719082838694	14.665592264302976	15.81569877439843	9.755539162066597
avg	2-73	2088	"On the contrary," said Poirot quietly, "there are several points in his favour."	13	10.928571428571429	7.571428571428572	1816.3809523809525	1849.0714285714284	2053.9285714285716	2181.5	0.6428571428571428	1.6428571428571426	399.7857142857143	25.023732279029016	22.17297878055331	21.666652418289395	7.118872580193839
avg	2-73	2093	"That he was not in the house last night."	9	5.7142857142857135	4.357142857142857	944.1785714285714	937.8571428571428	1013.5714285714284	1134.2857142857142	0.42857142857142855	0.8571428571428571	97.57142857142858	9.829857814961247	9.427880741337628	9.132924865237753	1.737427183231157
avg	2-73	2096	You have chosen the one point that to my mind tells against him."	13	10.714285714285715	6.7857142857142865	1679.2559523809523	1641.857142857143	1751.9999999999998	2198.0714285714284	1.9999999999999998	2.0	498.64285714285717	20.614222676583804	21.64920762825678	21.864989829946715	8.879194118694514
avg	2-74	2098	"Because if Mr. Inglethorp knew that his wife would be poisoned last night, he would certainly have arranged to be away from the house.	24	16.214285714285715	12.142857142857146	2733.238095238095	2743.071428571429	2962.1428571428573	3141.714285714285	0.857142857142857	2.214285714285714	374.42857142857133	38.28772910777064	35.09266720386785	33.15910856014009	6.66734501793391
avg	2-74	2099	His excuse was an obviously trumped up one.	8	7.7142857142857135	4.357142857142857	1149.595238095238	1158.7142857142858	1302.642857142857	1636.9285714285713	1.4285714285714286	2.142857142857143	499.2142857142857	14.05159553937472	14.316411496105285	15.14887471796433	8.889369387703187
avg	2-74	2100	That leaves us two possibilities: either he knew what was going to happen or he had a reason of his own for his absence."	24	16.357142857142858	10.000000000000002	2919.1904761904766	2967.0	3133.2857142857138	3507.5	1.714285714285714	2.6428571428571423	1256.5000000000002	40.78718143979303	35.44184797206553	37.537064961420874	22.374144641448964
avg	2-74	2106	This Mr. Inglethorp, I should say, is somewhat of a scoundrel...but that does not of necessity make him a murderer."	20	18.214285714285715	9.785714285714285	2773.15	2865.7857142857147	3406.5000000000005	3955.642857142858	2.8571428571428563	4.071428571428572	1431.7857142857147	44.777333847967384	39.981197958635505	42.90072410253309	25.49540840985984
avg	2-75	2107	I shook my head, unconvinced.	5	4.0	2.7142857142857144	661.3333333333333	666.9285714285714	721.7857142857142	791.5714285714286	0.2857142857142857	0.5	60.64285714285714	5.568479360741073	5.237711522965349	5.031102015531609	1.0798504235455724
avg	2-75	2108	"We do not agree, eh?"	5	3.142857142857143	1.7142857142857142	629.8571428571429	610.6428571428572	636.0	698.5	0.14285714285714285	0.3571428571428571	144.57142857142858	4.315623663429341	3.1426269137792096	3.9171638802320867	2.5743430591946277
avg	2-75	2110	"Well, let us leave it.	5	3.6428571428571423	1.9285714285714284	564.2857142857142	571.2857142857142	637.1428571428571	721.9285714285714	0.3571428571428571	0.7142857142857142	247.35714285714286	4.332314497032162	4.364759602471124	4.197571944988988	4.404619572129938
avg	2-75	2111	Time will show which of us is right.	8	6.071428571428571	3.7142857142857144	1023.9761904761905	992.5	1061.0	1288.142857142857	0.7857142857142856	0.9999999999999999	933.4285714285714	10.522527409478311	10.300832661831851	10.974385144159601	16.62130192566966
avg	2-75	2112	Now let us turn to other aspects of the case.	10	6.142857142857144	3.785714285714286	1091.25	1114.357142857143	1153.4285714285713	1215.142857142857	0.3571428571428571	0.6428571428571428	236.64285714285717	11.872398577106434	10.4754230459307	10.100674649703645	4.213833278217294
avg	2-75	2113	What do you make of the fact that all the doors of the bedroom were bolted on the inside?"	19	12.071428571428573	8.714285714285714	2236.9761904761904	2233.6428571428573	2303.1428571428573	2485.357142857143	1.0	1.2857142857142856	612.1428571428572	28.66337718154412	24.966424926134835	25.303408233764586	10.90025692554247
avg	2-75	2115	"One must look at it logically."	6	4.5	3.1428571428571432	719.7500000000001	731.8571428571429	859.0714285714286	900.0714285714284	0.21428571428571427	0.9285714285714286	136.85714285714286	7.573465747279918	6.459844211657264	6.329699120305186	2.436976927577523
avg	2-75	2117	"I should put it this way.	6	4.2857142857142865	2.928571428571429	793.25	824.4285714285713	854.5	984.2857142857142	0.5714285714285714	0.7857142857142856	178.78571428571428	7.506702412868635	5.936073059360731	7.337629328684416	3.183587291089008
avg	2-75	2118	The doors were bolted...our own eyes have told us that...yet the presence of the candle grease on the floor, and the destruction of the will, prove that during the night some one entered the room.	35	27.142857142857146	17.428571428571427	4352.838095238095	4403.357142857142	4813.5	5474.214285714286	2.571428571428571	4.642857142857142	1300.214285714286	65.32583636724009	61.804995970991136	61.07595415354447	23.152552720612558
avg	2-76	2123	"Well," I said, encouraged, "as the person who entered did not do so by the window, nor by miraculous means, it follows that the door must have been opened from inside by Mrs. Inglethorp herself.	35	29.214285714285722	17.14285714285714	4754.2380952380945	4775.499999999999	5241.928571428572	6280.142857142858	4.571428571428573	5.6428571428571415	2850.857142857143	71.58281261409752	66.86811710985764	70.72182060065461	50.76441708427667
avg	2-76	2124	That strengthens the conviction that the person in question was her husband.	12	10.285714285714286	7.142857142857143	1563.1595238095238	1602.3571428571427	1790.7142857142856	2068.9285714285716	1.2857142857142856	1.8571428571428572	312.2857142857143	21.17962466487936	20.60166532366371	20.319325863237943	5.560784513240569
avg	2-76	2125	She would naturally open the door to her own husband."	10	6.428571428571429	4.642857142857142	1172.392857142857	1169.2142857142858	1258.3571428571427	1358.9999999999998	0.5	0.7142857142857142	253.78571428571428	13.404825737265416	11.173784582326078	11.822448559521936	4.5190913484775255
avg	2-76	2128	She had bolted the door leading into his room...a most unusual proceeding on her part...she had had a most violent quarrel with him that very afternoon.	26	20.64285714285715	12.785714285714283	3612.396428571429	3646.5	3944.2857142857147	4473.642857142855	2.4285714285714284	3.1428571428571423	1460.5714285714284	52.631414235194725	45.91727101799625	49.100478022097235	26.007987586171808
avg	2-76	2129	No, he was the last person she would admit."	9	5.857142857142857	4.571428571428571	1085.6785714285716	1085.3571428571427	1133.2142857142856	1214.7142857142858	0.2857142857142857	0.7142857142857142	486.4285714285715	11.577179457756543	9.777061509535319	10.095545233884923	8.661697743634099
avg	2-77	2130	"But you agree with me that the door must have been opened by Mrs. Inglethorp herself?"	16	10.571428571428571	8.142857142857142	1699.2738095238096	1725.7142857142856	1845.0714285714284	1934.5714285714284	0.6428571428571428	1.2857142857142856	131.92857142857142	21.97348243811352	21.300026860059084	18.711254004068024	2.349215232377706
avg	2-77	2132	She may have forgotten to bolt the door into the passage when she went to bed, and have got up later, towards morning, and bolted it then."	27	17.071428571428573	12.21428571428571	3177.3928571428573	3162.857142857143	3272.4285714285716	3589.714285714286	1.2857142857142854	1.9999999999999996	956.5714285714286	42.81929043093647	37.187751813053985	38.521057895979396	17.033400320520975
avg	2-77	2133	"Poirot, is that seriously your opinion?"	6	6.0	3.357142857142857	903.047619047619	929.642857142857	1105.142857142857	1302.142857142857	0.7857142857142857	1.5714285714285714	249.64285714285717	11.16721085738726	10.12624227773301	11.14194606090458	4.445320648164636
avg	2-77	2134	"No, I do not say it is so, but it might be.	12	7.357142857142858	5.0	1482.9880952380954	1473.4285714285716	1502.9285714285716	1599.7142857142856	0.5	0.5714285714285714	492.35714285714283	16.97666412826906	13.443459575611062	14.703470444371815	8.767266159599094
avg	2-77	2135	Now, to turn to another feature, what do you make of the scrap of conversation you overheard between Mrs. Cavendish and her mother-in-law?"	23	17.28571428571428	11.000000000000002	2809.119047619048	2853.6428571428573	3180.5	3585.9285714285716	1.5714285714285712	2.9285714285714284	425.64285714285717	41.47672150300957	37.711522965350504	38.47574805624733	7.579303502836357
avg	2-78	2137	"I had forgotten that," I said thoughtfully.	7	4.857142857142857	3.7142857142857144	795.6785714285713	803.0	851.0714285714286	912.5714285714286	0.4285714285714285	0.7857142857142857	76.0	7.456629912060172	7.332796132151487	6.479307081684633	1.3533107781536975
avg	2-78	2138	"That is as enigmatical as ever.	6	5.428571428571429	3.142857142857143	863.9506802721088	876.5714285714287	928.1428571428571	1264.9285714285716	0.8571428571428571	1.0	374.0714285714286	8.582218003150395	8.72951920494225	10.696541787312064	6.660985474803491
avg	2-78	2139	It seems incredible that a woman like Mrs. Cavendish, proud and reticent to the last degree, should interfere so violently in what was certainly not her affair."	27	24.000000000000004	14.285714285714286	3844.1666666666665	3858.714285714286	4154.428571428572	4986.428571428572	3.4999999999999996	4.714285714285715	1484.0000000000002	55.70044126391338	54.12301907064195	55.237824049200306	26.425173615527466
avg	2-78	2141	It was an astonishing thing for a woman of her breeding to do."	13	8.928571428571429	6.000000000000001	1385.6666666666667	1405.5	1550.7857142857142	1834.2142857142856	1.0714285714285712	1.7142857142857142	424.7142857142857	17.675592785387177	17.284448025785654	17.510115799850198	7.56276869069726
avg	2-78	2142	"It is certainly curious," I agreed.	6	5.5	3.214285714285714	885.2976190476189	887.7857142857142	1094.857142857143	1142.5	0.2857142857142857	1.2142857142857142	189.85714285714286	11.016993354961876	8.904109589041095	9.23123866842996	3.380733128132075
avg	2-78	2143	"Still, it is unimportant, and need not be taken into account."	11	10.357142857142858	5.928571428571428	1621.6357142857144	1596.9999999999998	1798.7857142857142	2121.214285714286	1.4285714285714284	1.9999999999999996	355.78571428571433	21.29750367719928	20.77625570776255	20.94511459312225	6.33537686652591
avg	2-78	2144	A groan burst from Poirot.	5	4.142857142857142	2.928571428571429	814.25	813.5	843.2142857142858	897.2142857142858	0.21428571428571427	0.4285714285714285	352.7142857142858	7.341880431040781	5.586892291163038	6.29550301484703	6.2806847956042855
avg	2-78	2145	"What have I always told you?	6	4.7142857142857135	2.642857142857143	724.3690476190477	726.8571428571428	750.0	1043.357142857143	0.8571428571428571	0.9285714285714285	464.42857142857144	5.980534315310712	6.983615363953796	8.04463380903185	8.269949886800132
avg	2-78	2146	Everything must be taken into account.	6	4.428571428571429	3.0	708.9464285714286	722.7857142857142	773.2142857142858	836.0	0.3571428571428571	0.5714285714285714	281.85714285714283	6.31956687286801	6.28525382755842	5.562851455405978	5.0189514385286556
avg	2-78	2147	If the fact will not fit the theory...let the theory go."	11	9.642857142857144	5.0	1390.1301020408164	1458.7857142857144	1644.4285714285716	1976.857142857143	1.4285714285714284	2.142857142857143	900.0	19.043197963718306	19.030351866774105	19.217356364848776	16.026048688662208
avg	2-78	2148	"Well, we shall see," I said, nettled.	7	4.285714285714286	3.0	826.4107142857142	819.0	865.5714285714287	1026.5714285714287	0.5714285714285714	0.7857142857142857	178.7857142857143	7.668394863395961	5.936073059360729	7.843731689465168	3.1835872910890086
avg	2-79	2150	We had reached Leastways Cottage, and Poirot ushered me upstairs to his own room.	14	12.0	7.714285714285714	1991.6335034013605	1989.7857142857144	2270.214285714286	2743.142857142857	1.4999999999999998	2.142857142857143	235.42857142857142	28.182472538362845	24.791834542035986	28.388751848726947	4.19221083157386
avg	2-79	2151	He offered me one of the tiny Russian cigarettes he himself occasionally smoked.	13	11.214285714285714	6.357142857142857	1806.3869047619048	1816.7857142857142	1975.5714285714287	2447.8571428571427	1.9285714285714284	2.4285714285714284	737.4285714285714	23.87936700013562	22.87134031694869	24.854584349626244	13.131184655694335
avg	2-79	2152	I was amused to notice that he stowed away the used matches most carefully in a little china pot.	19	16.21428571428571	9.357142857142856	2460.6880952380952	2435.357142857143	2654.4285714285716	3414.285714285714	3.071428571428571	3.4999999999999996	1527.571428571429	33.793722160211146	35.09266720386783	36.421417020848445	27.201037877438893
